id,x,y,z
12711,456092.66,2802485.11,14.31
12712,456115.23,2802505.85,15.09
12713,456060.82,2802425.71,14.04
12714,456078.42,2802446.63,16.01
12715,456118.75,2802489.14,13.75
12716,456108.09,2802471.45,15.15
12717,456102.98,2802454.46,15.38
12718,456070.74,2802411.6,13.29
12719,456081.43,2802429.47,14.55
12720,456129.67,2802475.85,15.22
12721,456120.69,2802451.44,15.35
12722,456074.3,2802394.11,12.51
12723,456108.67,2802436.6,15.02
12724,456103.51,2802414.89,15.09
12725,456138.58,2802453.77,14.29
12726,456097,2802394.65,14.69
12727,456081.7,2802367.84,12.71
12728,456147.99,2802435.57,14.95
12729,456134.23,2802418.91,15.24
12730,456100.27,2802369.27,14.9
12731,456110.99,2802384.7,15.81
12732,456094.06,2802350.76,15.73
12733,456129.18,2802390.26,15.07
12734,456143.29,2802403.84,15.39
12735,456159.47,2802413.86,14.24
12736,456121.44,2802369.28,16.87
12737,456105.14,2802336.52,12.91
12738,456118.5,2802351.56,15.66
12739,456141.95,2802374.9,17.04
12740,456161.45,2802395.84,17.89
12741,456122.47,2802329.57,15.32
12742,456167.53,2802379.34,15.46
12743,456147.13,2802348.93,16.61
12744,456117.13,2802309.7,12.91
12745,456164.6,2802353.46,15.68
12746,456147.39,2802319.55,15.45
12747,456187,2802366.19,14.32
12748,456134.02,2802296.35,14.3
12749,456163.09,2802331.12,16.11
12750,456181.07,2802348.5,15.09
12751,456158.51,2802299.67,14.9
12752,456183.38,2802328.49,15.2
12753,456198.89,2802349.32,12.96
12754,456139.74,2802273.86,13.49
12755,456161.8,2802281.49,16.38
12756,456183.43,2802307.12,15.87
12757,456206.07,2802329.32,13.01
12758,456153.38,2802263.56,12.74
12759,456183.96,2802288.61,15
12760,456170.77,2802265.06,15.92
12761,456201.91,2802298.99,14.56
12762,456157.57,2802245.15,12.4
12763,456225.24,2802306.22,13.18
12764,456176.58,2802248.57,14.33
12765,456189.25,2802263.38,14.8
12766,456203.11,2802277.56,14.54
12767,456177.07,2802230.28,13.78
12768,456206.47,2802252.59,15.99
12769,456226.93,2802273.62,14.25
12770,456242.6,2802288.17,12.61
12771,456200.08,2802234.73,14.82
12772,456188.72,2802214.12,12.52
12773,456223.46,2802250.43,14.91
12774,456250.88,2802265.07,13.6
12775,456199.04,2802196.83,12.35
12776,456222.8,2802224.93,15.13
12777,456235.62,2802238.23,14.49
12778,456214.21,2802208.42,15.2
12779,456253.8,2802240.58,14.45
12780,456246.16,2802224.37,14.68
12781,456272.03,2802250.79,12.2
12782,456226.76,2802196,15.18
12783,456221.86,2802176.61,12.27
12784,456263.03,2802220.21,13.62
12785,456245.97,2802184.5,14.47
12786,456259.73,2802200.29,14.55
12787,456283.86,2802224.45,12.79
12788,456241.63,2802163.54,13.64
12789,456279.5,2802206.34,13.54
12790,456236.51,2802147.22,15.67
12791,456258,2802169.71,13.89
12792,456274.07,2802188.82,13.72
12793,456297.41,2802209.52,12.35
12794,456294.81,2802191.59,13.25
12795,456251.55,2802134.17,13.27
12796,456273.6,2802154.86,13.46
12797,456311.05,2802197.61,11.3
12798,456298.72,2802166.72,13.31
12799,456267.58,2802117.8,13.58
12800,456287.25,2802127.15,13.77
12801,456305.46,2802148.17,13.46
12802,456324.77,2802169.3,12.29
12803,456273.52,2802099.66,12.43
12804,456291.76,2802108.91,14.17
12805,456303.82,2802122.19,13.75
12806,456317.59,2802134.75,13.07
12807,456339.7,2802155.78,11.32
12808,456334.58,2802137.61,13.24
12809,456292.31,2802082.45,12.53
12810,456323.48,2802107.08,13.21
12811,456353.04,2802140.4,11.34
12812,456348.86,2802123.68,13.22
12813,456314.99,2802083.52,13.55
12814,456340.53,2802106.34,12.42
12815,456312.67,2802059.57,13.09
12816,456369.82,2802122.52,11.48
12817,456335.21,2802077.86,12.77
12818,456359.96,2802104.14,12.53
12819,456319.24,2802043.8,12.65
12820,456350.04,2802068.04,13.42
12821,456381.35,2802101.96,11.9
12822,456336.77,2802049.82,13.05
12823,456365.05,2802077.09,11.94
12824,456355.59,2802051.53,12.27
12825,456392.39,2802085.37,10.25
12826,456338.24,2802023.24,12.23
12827,456385.32,2802060.75,11.68
12828,456361.54,2802029.96,12.56
12829,456355.86,2802009.05,12.79
12830,456383.39,2802039.82,12.33
12831,456408.26,2802060.1,10.52
12832,456352.65,2801991.68,12.34
12833,456381.62,2802022.75,11.99
12834,456400.42,2802044.84,11.77
12835,456401.73,2802027.65,11.72
12836,456373.81,2801991.36,12.21
12837,456420.98,2802041.21,10.83
12838,456364.65,2801972.23,12.05
12839,456399.72,2802000.12,11.96
12840,456389.49,2801979.08,12.32
12841,456417.07,2802009.41,11.3
12842,456433.99,2802018.89,10.79
12843,456406.05,2801983.41,12.17
12844,456381.99,2801949.72,11.92
12845,456404.69,2801961.58,12.08
12846,456430.62,2801983.4,11.46
12847,456447.22,2802002.48,10.09
12848,456389.05,2801933.62,12.14
12849,456420.13,2801969.34,11.98
12850,456417.83,2801949.28,11.9
12851,456452.32,2801981.24,10.4
12852,456398.2,2801914.52,11.92
12853,456414.18,2801932.13,12.65
12854,456440.05,2801956.66,11.42
12855,456426.22,2801917.87,11.84
12856,456446.44,2801939.69,11.6
12857,456405.98,2801885.52,11.47
12858,456466.93,2801954.11,10.01
12859,456432.01,2801900.07,11.82
12860,456447.31,2801917.53,11.25
12861,456464.9,2801933.04,11.82
12862,456411.4,2801860.28,11.71
12863,456429.9,2801880.75,12.47
12864,456451.1,2801898.85,11.65
12865,456467.63,2801910.23,11.63
12866,456481.1,2801923.38,10.13
12867,456435.25,2801862.78,11.81
12868,456454.78,2801880.38,11.64
12869,456422.99,2801842.78,12.28
12870,456471.01,2801889.89,11.12
12871,456487.28,2801898.37,10.4
12872,456442.94,2801845.83,12.37
12873,456468.78,2801864.78,10.94
12874,456437.54,2801828.59,12.06
12875,456430.2,2801806.91,11.19
12876,456457.83,2801836.27,11.78
12877,456495.16,2801875.57,10
12878,456474.76,2801838,11.29
12879,456459.05,2801814.4,11.6
12880,456438.14,2801778.85,10.9
12881,456452.01,2801794.04,11.8
12882,456496.87,2801847.7,11.01
12883,456484.69,2801815.37,11.06
12884,456458.81,2801778.3,11.93
12885,456509.52,2801831.92,9.67
12886,456448.66,2801754.54,10.82
12887,456475.79,2801784.23,11.3
12888,456500.79,2801803.15,11.9
12889,456470.87,2801757.97,11.45
12890,456493.07,2801785.24,11.01
12891,456461.3,2801738.39,11.71
12892,456519.52,2801806.95,9.92
12893,456492.51,2801762.97,11.69
12894,456515.33,2801786.98,10.66
12895,456465.24,2801720.62,10.74
12896,456481.83,2801744.15,10.77
12897,456507.13,2801771.8,10.95
12898,456468.54,2801703.42,10.06
12899,456507.21,2801749.74,10.69
12900,456529.08,2801773.3,9.22
12901,456493.49,2801722.46,10.73
12902,456520.31,2801735.5,10.57
12903,456496.79,2801702.61,10.99
12904,456480.49,2801680.76,11.35
12905,456541.24,2801749.53,9.74
12906,456523.12,2801718.15,10.9
12907,456542.26,2801730.59,10.18
12908,456501.56,2801678.24,10.98
12909,456490.68,2801656.51,10.74
12910,456524.47,2801684.63,10.79
12911,456555.19,2801715.94,9.47
12912,456517.02,2801668.4,11.14
12913,456541.63,2801694.69,10.24
12914,456505.31,2801646.54,9.91
12915,456562.11,2801697.13,10.07
12916,456534.96,2801654.13,10.54
12917,456550.07,2801667.81,10.38
12918,456529.79,2801637.11,10.57
12919,456569.28,2801681.49,9.47
12920,456518.53,2801616.14,9.83
12921,456550.36,2801640.48,10
12922,456564.32,2801653.44,10.65
12923,456579.93,2801663.18,9.43
12924,456547.87,2801621.18,9.84
12925,456525.36,2801590.92,9.42
12926,456537.27,2801603.48,10.59
12927,456565.33,2801624.76,9.67
12928,456578.22,2801639.86,10.04
12929,456555.05,2801603.51,10.19
12930,456542.09,2801570.17,9.83
12931,456554.58,2801584.69,10.26
12932,456598.26,2801633.88,9.11
12933,456588.55,2801605.88,9.65
12934,456545.67,2801551.82,9.32
12935,456572.85,2801583.72,9.67
12936,456563.28,2801554.34,9.61
12937,456590.34,2801586.27,9.86
12938,456605.87,2801605.88,9.55
12939,456559.4,2801537.26,9.54
12940,456580.42,2801560.92,10.53
12941,456616.96,2801590.58,9.93
12942,456603.61,2801570.88,10.23
12943,456583.48,2801540.88,10.04
12944,456597.45,2801553.63,9.58
12945,456573.9,2801515.02,9.32
12946,456624.24,2801574.35,9.47
12947,456614.51,2801555.78,9.77
12948,456596.84,2801522.23,9.76
12949,456634.93,2801558.39,9.03
12950,456587.73,2801504.63,11.17
12951,456615.4,2801531.83,9.77
12952,456580.84,2801483.48,10.24
12953,456604.11,2801499.54,10.15
12954,456632.66,2801528.88,9.46
12955,456648.37,2801541.74,9.25
12956,456598.74,2801478.94,10.16
12957,456629.82,2801510.36,9.53
12958,456592.88,2801462.28,9.44
12959,456622.1,2801485.92,9.52
12960,456599.32,2801445.97,7.84
12961,456611.37,2801459.93,10.13
12962,456658.21,2801509.18,9.02
12963,456643.26,2801491.76,9.4
12964,456629.77,2801454.74,9.37
12965,456651.83,2801468.97,9.35
12966,456612.2,2801422.67,8.61
12967,456674.03,2801483.83,8.91
12968,456629.8,2801429.97,10.02
12969,456650.21,2801448.12,9.62
12970,456628.52,2801412.13,9.02
12971,456668.19,2801455.59,9.48
12972,456682.69,2801466.03,8.59
12973,456657.45,2801428.96,9.86
12974,456644.93,2801401.21,10.09
12975,456674.83,2801438.64,9.39
12976,456660.98,2801411.9,9.38
12977,456694.02,2801448.6,8.33
12978,456639.19,2801382.18,9.5
12979,456665.79,2801394.8,9.57
12980,456683.8,2801415.29,9.19
12981,456647.17,2801366.28,8.75
12982,456700.13,2801425.13,8.05
12983,456664.43,2801374.13,9.95
12984,456679.88,2801382.69,8.93
12985,456696.73,2801401.15,9.39
12986,456662.47,2801351.69,9.41
12987,456679.46,2801364.62,9.67
12988,456715.57,2801407.72,8.1
12989,456695.78,2801371.32,9.06
12990,456666.8,2801331.74,8.31
12991,456682.3,2801340.17,9.08
12992,456727.16,2801389.97,7.9
12993,456708.76,2801358.86,8.86
12994,456718.75,2801374.46,9.25
12995,456692.46,2801325.04,9.21
12996,456722.56,2801346.77,10.2
12997,456739.68,2801363.98,7.73
12998,456687.18,2801302.25,8.23
12999,456711.53,2801330.47,8.77
13000,456710.29,2801310.75,8.86
13001,456735.7,2801335.69,9.15
13002,456749.26,2801348.89,8.38
13003,456728.07,2801310.95,8.32
13004,456708.88,2801284.66,8.35
13005,456759.64,2801325.25,8.16
13006,456747.9,2801307.04,8.84
13007,456724.95,2801274.43,9.15
13008,456738.49,2801289.96,8.4
13009,456714.77,2801258.9,8.15
13010,456764.14,2801298.59,8.41
13011,456782.29,2801305.28,8.18
13012,456725.78,2801242.71,8.54
13013,456741.82,2801255.83,9.06
13014,456756.69,2801268.81,8.7
13015,456773.76,2801283.86,8.44
13016,456739.33,2801229.13,8.25
13017,456778.17,2801266.12,8.23
13018,456795.6,2801288.67,8.16
13019,456765.23,2801248.83,8.45
13020,456753.25,2801212.53,8.26
13021,456776.89,2801234.25,8.62
13022,456794.85,2801255.35,8.21
13023,456807.46,2801267.03,7.75
13024,456777.29,2801215.6,9.4
13025,456794.93,2801237.3,8.15
13026,456764.14,2801194.04,8.08
13027,456796.3,2801214.8,8.4
13028,456811.79,2801231.24,7.87
13029,456786.29,2801196.51,8.22
13030,456832.52,2801234.58,7.98
13031,456774.18,2801165.79,8.18
13032,456804.65,2801195.8,7.89
13033,456818.25,2801210.52,8.37
13034,456835.76,2801216.03,7.81
13035,456799.36,2801167.23,8.71
13036,456816.3,2801172.25,7.77
13037,456800.82,2801144.47,8.08
13038,456837.4,2801185.84,8.05
13039,456851.26,2801197.97,7.92
13040,456828.2,2801159.91,8.35
13041,456844.63,2801168.48,7.67
13042,456860,2801183.11,7.51
13043,456812,2801128.2,7.75
13044,456830.27,2801138.12,8.34
13045,456848.15,2801149.56,7.64
13046,456861.7,2801161.37,7.03
13047,456831.74,2801113.16,8.69
13048,456825.07,2801097.25,6.69
13049,456849.14,2801122.4,7.8
13050,456879.91,2801153.87,7.68
13051,456866.24,2801134.25,7.9
13052,456847.01,2801104.84,8.46
13053,456884.36,2801136.54,6.92
13054,456843.29,2801085.72,8
13055,456868.03,2801112.07,8.14
13056,456887.1,2801111.2,7.78
13057,456872.51,2801093.45,7.43
13058,456851.95,2801062.06,7.11
13059,456903.89,2801117.65,7.13
13060,456872.01,2801073.91,8.11
13061,456898.33,2801096.59,8.14
13062,456866.07,2801051.94,7.56
13063,456890.12,2801078.94,7.64
13064,456918.03,2801094.1,7.12
13065,456889.56,2801060.1,7.64
13066,456877.04,2801036.48,6.97
13067,456911.37,2801072.98,7.4
13068,456894.25,2801037.32,7.66
13069,456915.91,2801048.39,7.58
13070,456937.61,2801069.88,6.79
13071,456890.13,2801012.71,7.42
13072,456922.37,2801022.71,7.35
13073,456905.73,2801002.56,6.91
13074,456940.41,2801038.23,6.81
13075,456956.38,2801048.23,7.06
13076,456911.78,2800982.98,6.94
13077,456926.31,2801001.88,7.8
13078,456956.08,2801031.19,7.42
13079,456941.94,2801011.07,7.18
13080,456947.69,2800993.48,7.21
13081,456975.07,2801020.83,6.52
13082,456933.24,2800969.87,7.26
13083,456968.39,2801003.4,7.14
13084,456987.5,2801008.34,6.92
13085,456944.44,2800948.22,6.72
13086,456956.43,2800962.38,7.07
13087,456973.88,2800980.09,7.45
13088,456992.25,2800991.62,7.07
13089,456957.94,2800935.85,7.21
13090,456979.38,2800957.91,7.85
13091,456993.93,2800969.69,7.21
13092,457011.81,2800985.85,6.93
13093,456979.02,2800938.96,7.31
13094,456995.71,2800948.22,6.77
13095,456978.34,2800915.49,6.64
13096,457024.03,2800969.7,6.83
13097,457009.77,2800935.3,7.04
13098,457022.02,2800952.73,6.64
13099,456998.94,2800911.17,6.57
13100,457040.85,2800947.25,6.57
13101,457031.33,2800919.72,6.5
13102,457006.26,2800885.51,6.82
13103,457055.43,2800935.6,6.7
13104,457030.43,2800900.67,6.75
13105,457021.17,2800876.51,6.74
13106,457048.11,2800906.11,7.27
13107,457064.78,2800919.65,6.6
13108,457055.14,2800888.31,7
13109,457028.07,2800851.68,7.16
13110,457041.27,2800866.73,6.65
13111,457068.42,2800900.62,6.58
13112,457058.26,2800868.81,7.15
13113,457040.24,2800834.74,7.88
13114,457090.62,2800893.53,6.59
13115,457077.17,2800866.85,6.54
13116,457057.89,2800842.17,7.05
13117,457098.41,2800875.94,6.61
13118,457052.28,2800821.29,6.9
13119,457076.36,2800848.57,6.73
13120,457080.81,2800830.31,6.88
13121,457093.66,2800843.57,6.64
13122,457065.51,2800802.42,6.66
13123,457114.02,2800850.12,6.62
13124,457090.28,2800815.99,6.6
13125,457085.85,2800797.52,6.63
13126,457076.55,2800780.44,7.21
13127,457118.47,2800826.61,6.91
13128,457112.4,2800809.67,6.73
13129,457096.49,2800781.81,6.52
13130,457135.23,2800822.89,6.52
13131,457118.5,2800793.28,6.59
13132,457135.78,2800804.12,6.5
13133,457109.54,2800763.92,6.56
13134,457101.74,2800748.69,6.49
13135,457125.63,2800776.41,6.51
13136,457120.14,2800746.52,6.79
13137,457132.26,2800759.94,7.2
13138,457150.68,2800770.56,6.67
13139,457163.55,2800785.34,6.48
13140,457117.62,2800728.51,6.61
13141,457146.93,2800749.03,6.59
13142,457135.47,2800726.75,6.53
13143,457172.17,2800765.22,6.72
13144,457130.25,2800710.22,7.32
13145,457153.91,2800730.45,7.03
13146,457148.47,2800710.61,6.78
13147,457172.02,2800737.61,6.63
13148,457185.39,2800752.59,6.99
13149,457151.3,2800693.51,6.71
13150,457167.93,2800712.7,6.7
13151,457197.04,2800737.51,6.54
13152,457171.23,2800688.75,7.4
13153,457201.17,2800715.96,6.55
13154,457163.98,2800672.22,6.5
13155,457189.66,2800700.22,6.71
13156,457223.57,2800716.23,6.91
13157,457193.71,2800669.58,6.59
13158,457217.82,2800697.64,6.53
13159,457187.64,2800648.05,7.02
13160,457213.13,2800669.22,6.92
13161,457237.79,2800694.45,6.72
13162,457226.04,2800681.04,6.7
13163,457213.21,2800650.15,6.9
13164,457206.08,2800632.75,6.48
13165,457230.41,2800660.29,6.57
13166,457248.56,2800670.3,6.49
13167,457225.92,2800631.14,6.68
13168,457240.65,2800641.47,7.23
13169,457268.87,2800669.62,7.36
13170,457261.86,2800646.48,7.11
13171,457226.78,2800606.72,6.82
13172,457247.29,2800618.17,6.65
13173,457277.64,2800653.67,6.65
13174,457263.14,2800627.28,6.72
13175,457281.6,2800635.53,6.97
13176,457266.59,2800607.9,6.8
13177,457256.04,2800593.06,6.59
13178,457299.58,2800641.95,7.04
13179,457288.12,2800613.24,6.65
13180,457303.97,2800624.44,6.66
13181,457264.93,2800571.07,6.63
13182,457276.76,2800584.64,7.11
13183,457294.42,2800584.35,6.54
13184,457321.99,2800615.05,6.54
13185,457315.59,2800591.07,6.79
13186,457284.06,2800552.44,6.83
13187,457304.88,2800562.79,7.23
13188,457332.23,2800595.26,7.44
13189,457326.29,2800567.23,6.89
13190,457348.95,2800586.79,6.74
13191,457305.04,2800533,6.98
13192,457343.57,2800567.14,8.16
13193,457329.28,2800543.91,6.91
13194,457314.23,2800517.67,6.95
13195,457364.31,2800571.4,6.67
13196,457355.38,2800552.64,7.32
13197,457333.95,2800521.88,7.33
13198,457345.37,2800534.98,6.61
13199,457331.56,2800499.28,6.91
13200,457369.61,2800541.23,6.65
13201,457355.79,2800517.01,7.47
13202,457348.67,2800499.61,7.2
13203,457373.8,2800520.05,7.09
13204,457390.2,2800540.3,6.89
13205,457345.23,2800481.82,6.96
13206,457366.93,2800484.29,6.91
13207,457378.18,2800498.64,6.98
13208,457398.98,2800521.83,6.88
13209,457359.28,2800468.98,7.01
13210,457368.5,2800454.29,6.73
13211,457384.35,2800477.12,6.93
13212,457404.78,2800498.14,6.89
13213,457403.06,2800473.51,7.64
13214,457394.58,2800452.52,6.75
13215,457425.25,2800490.71,6.67
13216,457385.42,2800429.16,6.92
13217,457419.9,2800470.31,6.96
13218,457402.59,2800431.44,7.09
13219,457411.72,2800447.76,7.37
13220,457436.89,2800466.61,6.7
13221,457393.5,2800409.57,6.88
13222,457429.02,2800447.87,6.57
13223,457416.38,2800416.58,6.9
13224,457433.83,2800423.57,7.62
13225,457416.43,2800399.27,6.85
13226,457455.41,2800432.9,6.86
13227,457410.6,2800377.95,6.72
13228,457443.65,2800407.52,7.51
13229,457469.24,2800422.69,6.97
13230,457434.76,2800373.76,6.88
13231,457452.74,2800392.52,6.66
13232,457465.38,2800404.86,7.44
13233,457426.9,2800358.31,6.5
13234,457483.32,2800398.08,6.85
13235,457436.86,2800341.4,6.69
13236,457460.43,2800366.61,7.6
13237,457478.79,2800380.24,6.59
13238,457458.33,2800339.44,7.64
13239,457473.83,2800350.33,6.86
13240,457503.18,2800377.46,6.75
13241,457455.73,2800321.09,6.64
13242,457497,2800361.45,6.99
13243,457474.82,2800329.11,7.02
13244,457515.29,2800361.37,7.01
13245,457473.96,2800309.88,6.51
13246,457503.45,2800338.18,7.95
13247,457491.59,2800320.81,6.97
13248,457523.66,2800345.6,6.51
13249,457479.18,2800288.89,7.16
13250,457490.75,2800303.47,7.82
13251,457511.51,2800321.97,7.2
13252,457507.85,2800302.41,7.34
13253,457493.45,2800279.55,6.61
13254,457532.89,2800328.42,7.36
13255,457526.81,2800308.62,6.67
13256,457510.5,2800274.81,6.92
13257,457549.63,2800315.79,6.6
13258,457531.51,2800290.25,7.54
13259,457511.12,2800251.81,6.72
13260,457525.32,2800263.63,7.58
13261,457541.78,2800275.3,7.04
13262,457564.31,2800302.54,7.02
13263,457557.39,2800285.26,6.39
13264,457530.56,2800246.88,6.41
13265,457544.63,2800258.52,7.35
13266,457530.16,2800225.62,7.27
13267,457549,2800240.36,7.28
13268,457562.38,2800257.16,6.93
13269,457585.63,2800273.67,6.55
13270,457547.65,2800217.49,6.71
13271,457566.58,2800236.92,7.03
13272,457581.25,2800246,7.36
13273,457573.24,2800220.6,6.36
13274,457552.08,2800194.52,6.76
13275,457603.16,2800248.34,6.75
13276,457575.66,2800203.2,7.42
13277,457595.82,2800218.84,7.1
13278,457559.9,2800171.98,7.67
13279,457573.57,2800182.76,6.37
13280,457613.49,2800217.97,6.49
13281,457590.1,2800188.1,6.66
13282,457572.98,2800153.12,6.29
13283,457595.28,2800171.56,6.46
